entry_id,name,specialty,degree,experience,experience_years,consultation_fee,rating,bangalore_location,latitude,longitude,google_maps_link,coordinates,location_index,source_url,scraped_at,scraping_session,created_at,updated_at
2243,Vaibhavi Patel,pulmonologist,"MBBS, DNB, DNB - Respiratory Diseases, Diploma Tuberculosis Chest Diseases (DTCD)",23 Years Experience Overall  (21 years as specialist),23,800,3.5,Yelahanka,13.102823585804376,77.58451581001282,"http://www.google.com/maps/place/13.102823585804375,77.58451581001282","13.102823585804375,77.58451581001282",1,https://www.practo.com/bangalore/doctor/dr-vaibhavi-patil-pulmonologist,2025-09-05T02:29:30.057006,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2244,Pavan Yadav M V,pulmonologist,"MBBS, MD - Pulmonary Medicine",17 Years Experience Overall  (11 years as specialist),17,1250,5.0,JP Nagar,12.9108543526037,77.58517026901245,"http://www.google.com/maps/place/12.9108543526037,77.58517026901245","12.9108543526037,77.58517026901245",1,https://www.practo.com/bangalore/doctor/dr-pavan-yadav-m-v,2025-09-05T02:29:37.552511,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2245,Anjali R Nath,pulmonologist,"MBBS, DNB - Respiratory Diseases",12 Years Experience Overall  (6 years as specialist),12,750,4.0,Bangalore,12.969066696769,77.613425597553,"http://www.google.com/maps/place/12.969066696769,77.613425597553","12.969066696769,77.613425597553",1,https://www.practo.com/bangalore/doctor/dr-anjali-r-nath-pulmonologist,2025-09-05T02:29:41.905611,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2246,Praveen Kumar B S,pulmonologist,"MBBS, MD - Pulmonary Medicine",18 Years Experience Overall  (11 years as specialist),18,950,4.5,Yeshwanthpur,13.01418,77.55595,"http://www.google.com/maps/place/13.01418,77.55595","13.01418,77.55595",1,https://www.practo.com/bangalore/doctor/dr-praveen-kumar-b-s-pulmonologist,2025-09-05T02:29:46.467295,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2247,Praveen Kumar B S,pulmonologist,"MBBS, MD - Pulmonary Medicine",18 Years Experience Overall  (11 years as specialist),18,950,4.5,Yeshwanthpur,12.988040405561094,77.72831976413727,"http://www.google.com/maps/place/12.988040405561094,77.72831976413727","12.988040405561094,77.72831976413727",2,https://www.practo.com/bangalore/doctor/dr-praveen-kumar-b-s-pulmonologist,2025-09-05T02:29:46.467295,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2248,Rakesh Bilagi,pulmonologist,"MBBS, MD - Respiratory Medicine",13 Years Experience Overall  (7 years as specialist),13,1000,4.5,JP Nagar,12.892268,77.581459,"http://www.google.com/maps/place/12.892268,77.581459","12.892268,77.581459",1,https://www.practo.com/bangalore/doctor/rakesh-bilagi-pulmonologist,2025-09-05T02:29:54.467128,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2249,Rakesh Bilagi,pulmonologist,"MBBS, MD - Respiratory Medicine",13 Years Experience Overall  (7 years as specialist),13,1000,4.5,JP Nagar,12.93393,77.61605,"http://www.google.com/maps/place/12.93393,77.61605","12.93393,77.61605",2,https://www.practo.com/bangalore/doctor/rakesh-bilagi-pulmonologist,2025-09-05T02:29:54.467128,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2250,Rakesh Bilagi,pulmonologist,"MBBS, MD - Respiratory Medicine",13 Years Experience Overall  (7 years as specialist),13,1000,4.5,JP Nagar,12.92497637193,77.627797051202,"http://www.google.com/maps/place/12.92497637193,77.627797051202","12.92497637193,77.627797051202",3,https://www.practo.com/bangalore/doctor/rakesh-bilagi-pulmonologist,2025-09-05T02:29:54.467128,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2251,Rakesh Bilagi,pulmonologist,"MBBS, MD - Respiratory Medicine",13 Years Experience Overall  (7 years as specialist),13,1000,4.5,JP Nagar,12.911846613644,77.599653862417,"http://www.google.com/maps/place/12.911846613644,77.599653862417","12.911846613644,77.599653862417",4,https://www.practo.com/bangalore/doctor/rakesh-bilagi-pulmonologist,2025-09-05T02:29:54.467128,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2252,Sri Shivaraj Kumar K V,pulmonologist,"MBBS, MD - Respiratory Medicine, DNB - Respiratory Medicine",10 Years Experience Overall  (5 years as specialist),10,1000,4.5,Bangalore,12.988214877524,77.592170438025,"http://www.google.com/maps/place/12.988214877524,77.592170438025","12.988214877524,77.592170438025",1,https://www.practo.com/bangalore/doctor/dr-shivaraj-kumar-kv-pulmonologist,2025-09-05T02:30:00.932946,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2253,P Jagadeesh Kumar,pulmonologist,"MBBS, MD - Pulmonary Medicine",11 Years Experience Overall  (8 years as specialist),11,740,3.5,Seshadripuram,12.9878536,77.571869,"http://www.google.com/maps/place/12.9878536,77.571869","12.9878536,77.571869",1,https://www.practo.com/bangalore/doctor/dr-p-jagadeesh-kumar,2025-09-05T02:30:06.114895,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2254,P Jagadeesh Kumar,pulmonologist,"MBBS, MD - Pulmonary Medicine",11 Years Experience Overall  (8 years as specialist),11,740,3.5,Seshadripuram,13.007537003025572,77.56577294034955,"http://www.google.com/maps/place/13.007537003025572,77.56577294034955","13.007537003025572,77.56577294034955",2,https://www.practo.com/bangalore/doctor/dr-p-jagadeesh-kumar,2025-09-05T02:30:06.114895,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2255,Sandeep H S,pulmonologist,"MBBS, MD - Pulmonary Medicine, DM - Pulmonary Medicine & Critical Care Medicine",14 Years Experience Overall  (12 years as specialist),14,900,4.0,Bangalore,12.9281467,77.5970283,"http://www.google.com/maps/place/12.9281467,77.5970283","12.9281467,77.5970283",1,https://www.practo.com/bangalore/doctor/sandeep-h-s-pulmonologist,2025-09-05T02:30:12.225993,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2256,Sheetal Chaurasia,pulmonologist,MBBS,16 Years Experience Overall  (11 years as specialist),16,850,4.5,Whitefield,12.988040405561094,77.72831976413727,"http://www.google.com/maps/place/12.988040405561094,77.72831976413727","12.988040405561094,77.72831976413727",1,https://www.practo.com/bangalore/doctor/dr-sheetal-chaurasia-internal-medicine,2025-09-05T02:30:19.392601,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2257,Amruth Sindhu,pulmonologist,"MBBS, DNB - Respiratory Diseases",19 Years Experience Overall  (12 years as specialist),19,500,5.0,Hebbal,13.1183348,77.6083878,"http://www.google.com/maps/place/13.1183348,77.6083878","13.1183348,77.6083878",1,https://www.practo.com/bangalore/doctor/dr-amruth-sindhu-pulmonologist,2025-09-05T02:30:27.336417,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2258,Smitha Naregal,pulmonologist,"MBBS, DNB - Tuberculosis & Respiratory Diseases/Pulmonary Medicine",18 Years Experience Overall  (12 years as specialist),18,750,3.5,Yelahanka,13.0950791,77.5159871,"http://www.google.com/maps/place/13.0950791,77.5159871","13.0950791,77.5159871",1,https://www.practo.com/bangalore/doctor/dr-smitha-naregal-pulmonologist,2025-09-05T02:30:35.166969,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2259,Sesha Sai Sutravey,pulmonologist,"MBBS, MD - Pulmonary Medicine, DNB - Respiratory Medicine",12 Years Experience Overall  (7 years as specialist),12,800,3.5,KR Puram,13.0160183,77.7007569,"http://www.google.com/maps/place/13.0160183,77.7007569","13.0160183,77.7007569",1,https://www.practo.com/bangalore/doctor/sesha-sai-sutravey-pulmonologist-2,2025-09-05T02:30:50.156524,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2260,Vishwa Vijeth,pulmonologist,"MBBS, MD - Tuberculosis & Respiratory Diseases/Medicine",11 Years Experience Overall  (6 years as specialist),11,600,5.0,HSR Layout,12.909012501175864,77.64683794230223,"http://www.google.com/maps/place/12.909012501175864,77.64683794230223","12.909012501175864,77.64683794230223",1,https://www.practo.com/bangalore/doctor/dr-vishwa-vijeth-pulmonologist,2025-09-05T02:30:57.964552,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2261,Vishwa Vijeth,pulmonologist,"MBBS, MD - Tuberculosis & Respiratory Diseases/Medicine",11 Years Experience Overall  (6 years as specialist),11,600,5.0,HSR Layout,12.992621978281,77.718556368294,"http://www.google.com/maps/place/12.992621978281,77.718556368294","12.992621978281,77.718556368294",2,https://www.practo.com/bangalore/doctor/dr-vishwa-vijeth-pulmonologist,2025-09-05T02:30:57.964552,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2262,Vishwa Vijeth,pulmonologist,"MBBS, MD - Tuberculosis & Respiratory Diseases/Medicine",11 Years Experience Overall  (6 years as specialist),11,600,5.0,HSR Layout,12.926312,77.67652,"http://www.google.com/maps/place/12.926312,77.67652","12.926312,77.67652",3,https://www.practo.com/bangalore/doctor/dr-vishwa-vijeth-pulmonologist,2025-09-05T02:30:57.964552,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2263,Vishwa Vijeth,pulmonologist,"MBBS, MD - Tuberculosis & Respiratory Diseases/Medicine",11 Years Experience Overall  (6 years as specialist),11,600,5.0,HSR Layout,12.956031,77.717035,"http://www.google.com/maps/place/12.956031,77.717035","12.956031,77.717035",4,https://www.practo.com/bangalore/doctor/dr-vishwa-vijeth-pulmonologist,2025-09-05T02:30:57.964552,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2264,Vishwa Vijeth,pulmonologist,"MBBS, MD - Tuberculosis & Respiratory Diseases/Medicine",11 Years Experience Overall  (6 years as specialist),11,600,5.0,HSR Layout,12.841217976285144,77.64780521392822,"http://www.google.com/maps/place/12.841217976285145,77.64780521392822","12.841217976285145,77.64780521392822",5,https://www.practo.com/bangalore/doctor/dr-vishwa-vijeth-pulmonologist,2025-09-05T02:30:57.964552,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2265,Vishwa Vijeth,pulmonologist,"MBBS, MD - Tuberculosis & Respiratory Diseases/Medicine",11 Years Experience Overall  (6 years as specialist),11,600,5.0,HSR Layout,12.907209909109,77.696661517977,"http://www.google.com/maps/place/12.907209909109,77.696661517977","12.907209909109,77.696661517977",6,https://www.practo.com/bangalore/doctor/dr-vishwa-vijeth-pulmonologist,2025-09-05T02:30:57.964552,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2266,Vishwajith Murthy,pulmonologist,"MBBS, DNB, DNB - Respiratory Diseases, Diploma Tuberculosis Chest Diseases (DTCD)",19 Years Experience Overall  (15 years as specialist),19,750,5.0,Bangalore,12.883429359113,77.550292854957,"http://www.google.com/maps/place/12.883429359113,77.550292854957","12.883429359113,77.550292854957",1,https://www.practo.com/bangalore/doctor/dr-vishwajith-murthy-pulmonologist,2025-09-05T02:31:03.023767,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2267,Lakshmi V,pulmonologist,"MBBS, MD - Respiratory Medicine",12 Years Experience Overall  (6 years as specialist),12,700,4.0,Bangalore,12.86074273058567,77.73241382092237,"http://www.google.com/maps/place/12.86074273058567,77.73241382092237","12.86074273058567,77.73241382092237",1,https://www.practo.com/bangalore/doctor/dr-lakshmi-v-pulmonologist-1,2025-09-05T02:31:07.904970,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2268,Vivek G,pulmonologist,"MBBS, MD - Respiratory Medicine",12 Years Experience Overall  (6 years as specialist),12,900,3.5,Bangalore,13.0950791,77.5159871,"http://www.google.com/maps/place/13.0950791,77.5159871","13.0950791,77.5159871",1,https://www.practo.com/bangalore/doctor/vivek-g-pulmonologist,2025-09-05T02:31:13.159895,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2269,Koushik N,pulmonologist,"MBBS, DNB - Tuberculosis & Respiratory Diseases/Pulmonary Medicine",21 Years Experience Overall  (12 years as specialist),21,1000,4.5,Vijayanagar,12.9832875,77.5947521,"http://www.google.com/maps/place/12.9832875,77.5947521","12.9832875,77.5947521",1,https://www.practo.com/bangalore/doctor/koushik-n-pulmonologist,2025-09-05T02:31:20.974140,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2270,Rohan R Naick,pulmonologist,"MBBS, MD - TB & Chest",14 Years Experience Overall  (8 years as specialist),14,1100,5.0,Yeshwanthpur,13.027456,77.542773,"http://www.google.com/maps/place/13.027456,77.542773","13.027456,77.542773",1,https://www.practo.com/bangalore/doctor/dr-rohan-r-naick-pulmonologist,2025-09-05T02:31:27.319959,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2271,Omkar Konjeti,pulmonologist,"MBBS, MD - Respiratory Medicine",8 Years Experience Overall  (2 years as specialist),8,800,4.5,Bangalore,12.96808116074698,77.59505833999813,"http://www.google.com/maps/place/12.96808116074698,77.59505833999813","12.96808116074698,77.59505833999813",1,https://www.practo.com/bangalore/doctor/konjeti-omkar-ranganath-pulmonologist,2025-09-05T02:31:32.878165,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2272,Rohit Bicaro Shirgaonkar,pulmonologist,"MBBS, MD - Pulmonary Medicine, DM - Pulmonary Critical Care & Sleep Medicine",9 Years Experience Overall  (4 years as specialist),9,800,5.0,Whitefield,12.98863647774082,77.7339572178,"http://www.google.com/maps/place/12.98863647774082,77.7339572178","12.98863647774082,77.7339572178",1,https://www.practo.com/bangalore/doctor/dr-rohit-bicaro-shirgaonkar-general-physician,2025-09-05T02:31:39.587041,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2273,Ayana K,pulmonologist,"MBBS, MD - Respiratory Medicine",11 Years Experience Overall  (3 years as specialist),11,1050,4.5,KR Puram,13.019610821925,77.708258389918,"http://www.google.com/maps/place/13.019610821925,77.708258389918","13.019610821925,77.708258389918",1,https://www.practo.com/bangalore/doctor/dr-ayana-k-pulmonologist,2025-09-05T02:31:46.253944,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2274,Anusha CM,pulmonologist,"MD - Tuberculosis & Respiratory Diseases/Medicine, MBBS",8 Years Experience Overall  (4 years as specialist),8,900,4.5,Basaveshwaranagar,13.007537003025572,77.56577294034955,"http://www.google.com/maps/place/13.007537003025572,77.56577294034955","13.007537003025572,77.56577294034955",1,https://www.practo.com/bangalore/doctor/dr-anusha-cm-pulmonologist,2025-09-05T02:32:06.317279,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2275,Mini Garg,pulmonologist,"MD - Respiratory Medicine, MBBS",11 Years Experience Overall  (9 years as specialist),11,800,4.0,Bangalore,12.919958522657216,77.665283565548,"http://www.google.com/maps/place/12.919958522657215,77.665283565548","12.919958522657215,77.665283565548",1,https://www.practo.com/bangalore/doctor/dr-mini-garg-general-physician,2025-09-05T02:32:14.476296,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2276,Sivasankari,pulmonologist,"MBBS, MD - Respiratory Medicine",6 Years Experience Overall,6,750,4.5,Domlur,13.028432765845,77.632505893707,"http://www.google.com/maps/place/13.028432765845,77.632505893707","13.028432765845,77.632505893707",1,https://www.practo.com/bangalore/doctor/dr-sivasankari-1-general-physician,2025-09-05T02:32:18.795882,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2277,Saurav Chowdhury,pulmonologist,"MD - Respiratory Medicine, MBBS",9 Years Experience Overall  (6 years as specialist),9,950,4.5,Bangalore,12.977088176803148,77.60396075209428,"http://www.google.com/maps/place/12.977088176803148,77.60396075209428","12.977088176803148,77.60396075209428",1,https://www.practo.com/bangalore/doctor/dr-saurav-chowdhury-pulmonologist,2025-09-05T02:32:24.589851,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2278,Guruprasad Bhat. S,pulmonologist,MBBS,27 Years Experience Overall  (24 years as specialist),27,1300,3.5,Bangalore,12.95959,77.64937,"http://www.google.com/maps/place/12.95959,77.64937","12.95959,77.64937",1,https://www.practo.com/bangalore/doctor/dr-guruprasad-bhat-s-pulmonologist-1,2025-09-05T02:32:29.885828,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2279,Guruprasad Bhat. S,pulmonologist,MBBS,27 Years Experience Overall  (24 years as specialist),27,1300,3.5,Bangalore,12.9781484,77.6357908,"http://www.google.com/maps/place/12.9781484,77.6357908","12.9781484,77.6357908",2,https://www.practo.com/bangalore/doctor/dr-guruprasad-bhat-s-pulmonologist-1,2025-09-05T02:32:29.885828,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2280,Raghu,pulmonologist,"MBBS, MD, MD - Tuberculosis Chest Diseases",21 Years Experience Overall  (14 years as specialist),21,850,4.5,Jayanagar,12.9172099,77.5919161,"http://www.google.com/maps/place/12.9172099,77.5919161","12.9172099,77.5919161",1,https://www.practo.com/bangalore/doctor/dr-raghu-6-pulmonologist,2025-09-05T02:32:35.069390,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2281,Shivaraj A L,pulmonologist,"MBBS, DNB, DO, DNB - Respiratory Diseases,, DTCD",15 Years Experience Overall  (13 years as specialist),15,950,4.0,Whitefield,12.95825,77.74538,"http://www.google.com/maps/place/12.95825,77.74538","12.95825,77.74538",1,https://www.practo.com/bangalore/doctor/dr-shivraj-pulmonologist,2025-09-05T02:32:42.452085,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2282,Satyanarayana Mysore,pulmonologist,"MBBS, DNB - General Medicine, FRACP (Respiratory Medicine & Sleep Medicine)",32 Years Experience Overall  (10 years as specialist),32,1300,3.5,Bangalore,12.95959,77.64937,"http://www.google.com/maps/place/12.95959,77.64937","12.95959,77.64937",1,https://www.practo.com/bangalore/doctor/dr-satyanarayana-mysore-pulmonologist,2025-09-05T02:32:49.052085,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2283,Satyanarayana Mysore,pulmonologist,"MBBS, DNB - General Medicine, FRACP (Respiratory Medicine & Sleep Medicine)",32 Years Experience Overall  (10 years as specialist),32,1300,3.5,Bangalore,12.9781484,77.6357908,"http://www.google.com/maps/place/12.9781484,77.6357908","12.9781484,77.6357908",2,https://www.practo.com/bangalore/doctor/dr-satyanarayana-mysore-pulmonologist,2025-09-05T02:32:49.052085,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2284,Bhavya Shivalingaiah,pulmonologist,"MBBS, MD - Respiratory Medicine",14 Years Experience Overall  (6 years as specialist),14,750,5.0,Peenya,13.0512739,77.5079933,"http://www.google.com/maps/place/13.0512739,77.5079933","13.0512739,77.5079933",1,https://www.practo.com/bangalore/doctor/bhavya-shivalingaiah,2025-09-05T02:32:54.243029,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2285,Arjunsa H Satapute,pulmonologist,"MBBS, MD - Pulmonary Medicine",17 Years Experience Overall  (12 years as specialist),17,800,4.5,Bangalore,12.9144,77.677429,"http://www.google.com/maps/place/12.9144,77.677429","12.9144,77.677429",1,https://www.practo.com/bangalore/doctor/dr-arjunsa-h-satapute-pulmonologist,2025-09-05T02:33:10.252104,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2286,Arjunsa H Satapute,pulmonologist,"MBBS, MD - Pulmonary Medicine",17 Years Experience Overall  (12 years as specialist),17,800,4.5,Bangalore,12.926312,77.67652,"http://www.google.com/maps/place/12.926312,77.67652","12.926312,77.67652",2,https://www.practo.com/bangalore/doctor/dr-arjunsa-h-satapute-pulmonologist,2025-09-05T02:33:10.252104,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2287,Nirmala M A,pulmonologist,"MBBS, MD - Pulmonary Medicine, DNB - Respiratory Medicine",5 Years Experience Overall  (2 years as specialist),5,900,4.5,Bangalore,13.007537003025572,77.56577294034955,"http://www.google.com/maps/place/13.007537003025572,77.56577294034955","13.007537003025572,77.56577294034955",1,https://www.practo.com/bangalore/doctor/nirmala-m-a-pulmonologist,2025-09-05T02:33:17.012220,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2288,Amol Anilrao Ashtekar,pulmonologist,"MBBS, DNB - Pulmonary Medicine",15 Years Experience Overall  (9 years as specialist),15,900,4.0,Jayanagar,12.9281467,77.5970283,"http://www.google.com/maps/place/12.9281467,77.5970283","12.9281467,77.5970283",1,https://www.practo.com/bangalore/doctor/dr-amol-anilrao-ashtekar-pulmonologist,2025-09-05T02:33:22.963066,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2289,Manjunath H K,pulmonologist,"MBBS, DNB - Respiratory Diseases",17 Years Experience Overall  (6 years as specialist),17,700,4.5,Bangalore,13.0211963,77.6569818,"http://www.google.com/maps/place/13.0211963,77.6569818","13.0211963,77.6569818",1,https://www.practo.com/bangalore/doctor/dr-manjunath-h-k-respiratory-medicine,2025-09-05T02:33:27.284551,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2290,Suhas H S,pulmonologist,"MBBS, MD - Respiratory Medicine, DNB - Tuberculosis & Respiratory Diseases/Pulmonary Medicine",10 Years Experience Overall  (6 years as specialist),10,800,4.0,Bangalore,12.919958522657216,77.665283565548,"http://www.google.com/maps/place/12.919958522657215,77.665283565548","12.919958522657215,77.665283565548",1,https://www.practo.com/bangalore/doctor/suhas-h-s-pulmonologist,2025-09-05T02:33:32.456100,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2291,Santoshkumar P Hammigi,pulmonologist,"MBBS, MD - Respiratory Medicine",7 Years Experience Overall  (1 year as specialist),7,900,4.5,Bangalore,12.956031,77.717035,"http://www.google.com/maps/place/12.956031,77.717035","12.956031,77.717035",1,https://www.practo.com/bangalore/doctor/dr-santoshkumar-p-hammigi-pulmonologist,2025-09-05T02:33:39.993359,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2292,Gupta Parth Anilbhai,pulmonologist,"MBBS, MD - Respiratory Medicine",8 Years Experience Overall  (4 years as specialist),8,1000,3.8,Indiranagar,12.9781484,77.6357908,"http://www.google.com/maps/place/12.9781484,77.6357908","12.9781484,77.6357908",1,https://www.practo.com/bangalore/doctor/dr-parth-gupta-pulmonologist,2025-09-05T02:33:45.583222,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2293,Subudhi S K,urologist,"MBBS, DNB - Urology/Genito - Urinary Surgery",16 Years Experience Overall  (11 years as specialist),16,700,4.5,Bangalore,12.881006584113532,77.61018991470337,"http://www.google.com/maps/place/12.881006584113532,77.61018991470337","12.881006584113532,77.61018991470337",1,https://www.practo.com/bangalore/doctor/dr-subudhi-s-k-urologist,2025-09-05T02:34:20.664191,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2294,Sanjay R P,urologist,"MBBS, MS - General Surgery, MCh - Urology",27 Years Experience Overall  (9 years as specialist),27,700,4.5,Bangalore,12.979091245064,77.615522865555,"http://www.google.com/maps/place/12.979091245064,77.615522865555","12.979091245064,77.615522865555",1,https://www.practo.com/bangalore/doctor/sanjay-r-p-urologist,2025-09-05T02:34:28.244670,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2295,Girish Nelivigi,urologist,"MBBS, MS - General Surgery, MCh - Urology/Genito-Urinary Surgery",32 Years Experience Overall  (23 years as specialist),32,800,4.0,Bellandur,12.924010020232,77.673770468903,"http://www.google.com/maps/place/12.924010020232,77.673770468903","12.924010020232,77.673770468903",1,https://www.practo.com/bangalore/doctor/girish-nelivigi-general-physician,2025-09-05T02:34:34.230534,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2296,Dilip Dhanpal,urologist,"MBBS, MS - General Surgery, MCh - Urology/Genito-Urinary Surgery",48 Years Experience Overall  (42 years as specialist),48,800,4.5,HSR Layout,12.923978621392791,77.64819118833974,"http://www.google.com/maps/place/12.923978621392793,77.64819118833974","12.923978621392793,77.64819118833974",1,https://www.practo.com/bangalore/doctor/dr-dilip-dhanpal-urologist-2,2025-09-05T02:34:39.938528,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2297,Dilip Dhanpal,urologist,"MBBS, MS - General Surgery, MCh - Urology/Genito-Urinary Surgery",48 Years Experience Overall  (42 years as specialist),48,800,4.5,HSR Layout,12.89666,77.59855,"http://www.google.com/maps/place/12.89666,77.59855","12.89666,77.59855",2,https://www.practo.com/bangalore/doctor/dr-dilip-dhanpal-urologist-2,2025-09-05T02:34:39.938528,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2298,Narasimhaiah  K,urologist,"MBBS, MS - General Surgery, MCh - Urology",21 Years Experience Overall  (16 years as specialist),21,1000,4.0,HSR Layout,12.92547,77.63599,"http://www.google.com/maps/place/12.92547,77.63599","12.92547,77.63599",1,https://www.practo.com/bangalore/doctor/narasimhaiah-k-urologist-1,2025-09-05T02:34:46.819633,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2299,Dash Sarat Chardra,urologist,"MBBS, MS - General Surgery, MCh - Urology",39 Years Experience Overall  (20 years as specialist),39,1000,5.0,Bangalore,13.034495771359,77.629196811005,"http://www.google.com/maps/place/13.034495771359,77.629196811005","13.034495771359,77.629196811005",1,https://www.practo.com/bangalore/doctor/dr-dash-sarat-chardra-urologist,2025-09-05T02:34:54.899661,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2300,Shapur Kamalakar Nandakishore,urologist,"MBBS, MS - General Surgery, DNB - Urology/Genito - Urinary Surgery",29 Years Experience Overall  (23 years as specialist),29,800,4.5,Bangalore,12.956031,77.717035,"http://www.google.com/maps/place/12.956031,77.717035","12.956031,77.717035",1,https://www.practo.com/bangalore/doctor/shapur-kamalakar-nandakishore-urologist,2025-09-05T02:34:59.985903,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2301,Girish,urologist,"MBBS, MS - General Surgery, MCh - Urology/Genito-Urinary Surgery",19 Years Experience Overall  (8 years as specialist),19,800,4.5,Bangalore,13.083329255955,77.634957432747,"http://www.google.com/maps/place/13.083329255955,77.634957432747","13.083329255955,77.634957432747",1,https://www.practo.com/bangalore/doctor/dr-girish-33-general-physician,2025-09-05T02:35:07.179276,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2302,Srinivas Rao,urologist,"MBBS, MS - General Surgery, MCh - Urology",29 Years Experience Overall  (21 years as specialist),29,1000,5.0,KR Puram,13.005052,77.7570342,"http://www.google.com/maps/place/13.005052,77.7570342","13.005052,77.7570342",1,https://www.practo.com/bangalore/doctor/dr-srinivas-rao-urologist,2025-09-05T02:35:12.530473,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2303,Sarat Chandra Dash,urologist,"MBBS, MS - General Surgery, MCh - Urology",39 Years Experience Overall  (21 years as specialist),39,500,3.5,Bangalore,13.054001270500676,77.71786998022814,"http://www.google.com/maps/place/13.054001270500676,77.71786998022814","13.054001270500676,77.71786998022814",1,https://www.practo.com/bangalore/doctor/dr-sarat-chandra-dash-urologist,2025-09-05T02:35:16.801879,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
2304,Hanumantha Raju B.K,urologist,"MBBS, MS - General Surgery, DNB - Urology/Genito - Urinary Surgery",25 Years Experience Overall  (19 years as specialist),25,600,4.5,Basaveshwaranagar,12.99803,77.54054,"http://www.google.com/maps/place/12.99803,77.54054","12.99803,77.54054",1,https://www.practo.com/bangalore/doctor/hanumantha-raju-b-k-urologist,2025-09-05T02:35:32.368892,20250904_223645,2025-09-05 08:35:42,2025-09-05 08:35:42
